class,id,x,y,value
17,788,154,420,0
0,789,654,318,0
17,790,148,413,0
44,791,406,387,0.5562
141,792,655,244,0
21,793,654,318,-0.5362
7,794,539,391,-0.3612
3,795,539,391,0.0772
24,796,397,323,0.7212
24,797,397,323,0.7212
25,798,104,364,0.4767
48,799,107,209,0.2263
17,800,146,418,0.3124
17,801,146,418,0.6229
17,802,148,414,0
42,803,628,252,0.6786
5,804,534,341,0
86,805,574,400,-0.12
83,806,108,369,-0.6908
40,807,184,384,0.8151
19,808,494,361,0
19,809,494,361,0
40,810,162,434,0
36,811,626,343,-0.8465
41,812,537,417,0.4215
25,813,103,362,0
36,814,626,343,-0.8465
36,815,626,343,-0.8465
21,816,655,316,-0.5927
40,817,148,413,-0.4995
36,818,626,343,-0.8465
11,819,373,479,0
11,820,373,479,0
36,821,626,343,-0.8465
17,822,148,413,0.0258
17,823,148,413,0
19,824,534,341,-0.5267
0,825,655,316,0.4404
78,826,76,242,0
19,827,534,341,-0.6625
0,828,655,316,0.4404
17,829,148,413,0
21,830,655,316,-0.5362
0,831,655,316,0.3612
4,832,603,322,0
5,833,537,358,0
17,834,146,418,0
71,835,700,303,0
0,836,655,316,-0.4466
17,837,146,418,0
0,838,655,317,0
155,839,162,434,-0.5423
76,840,550,331,0
95,841,436,253,0.3987
22,842,610,387,0
64,843,103,210,-0.6124
40,844,123,397,0
53,845,184,384,0
17,846,162,434,0.3382
66,847,610,387,-0.2235
58,848,402,305,0.5719
48,849,99,186,-0.0572
66,850,610,387,-0.5267
100,851,455,372,-0.6808
100,852,455,372,-0.6808
48,853,99,186,-0.0572
3,854,544,378,0.5983
10,855,682,300,0
64,856,103,210,-0.5574
9,857,610,387,0.6705
66,858,614,365,-0.4019
59,859,406,387,0
56,860,525,400,-0.5859
63,861,590,267,0
7,862,544,378,-0.5267
137,863,469,400,-0.815
0,864,655,286,0.4926
63,865,590,276,-0.7964
22,866,610,387,0
28,867,390,448,0.1531
77,868,469,400,0
91,869,537,295,-0.5106
0,870,641,332,0
12,871,583,515,0.1635
80,872,537,295,0
63,873,590,276,-0.296
0,874,654,318,0
12,875,555,496,0
55,876,496,300,-0.6187
25,877,103,360,0.8614
0,878,654,318,0
41,879,537,417,-0.3506
25,880,103,360,0.3182
27,881,426,482,-0.0516
99,882,222,318,0
29,883,548,440,-0.1456
83,884,103,360,-0.6996
55,885,496,300,0
10,886,683,294,0.2716
28,887,387,433,0
4,888,618,331,0.4404
42,889,614,281,0
71,890,686,296,-0.7096
48,891,106,207,0
12,892,555,495,0
121,893,505,387,-0.6166
0,894,659,318,0.34
28,895,394,427,0.1027
16,896,283,521,0
16,897,283,521,0
27,898,426,482,0
25,899,117,346,0
41,900,537,417,0.1531
41,901,537,417,-0.1531
42,902,614,281,0
61,903,505,387,0
7,904,537,417,0.5754
0,905,652,321,0
41,906,537,417,0
61,907,505,387,0
42,908,614,281,0
50,909,448,466,0
9,910,592,359,0.4404
53,911,184,386,0
53,912,184,386,0
0,913,654,316,0
27,914,406,474,0
53,915,184,386,0
111,916,560,494,-0.8238
53,917,184,386,0
53,918,184,386,0
111,919,560,494,-0.8617
55,920,496,303,0
98,921,592,359,-0.6369
9,922,592,359,0
12,923,560,494,0
12,924,560,494,0
12,925,560,494,-0.3786
4,926,589,321,0.4215
4,927,589,321,0.4215
43,928,376,476,-0.5574
42,929,593,272,0
42,930,593,272,0
17,931,154,417,0
27,932,406,474,0
0,933,655,320,0
66,934,592,359,-0.5696
25,935,116,348,0
4,936,589,321,0
4,937,589,321,0
44,938,407,386,0.6114
10,939,688,284,0.6597
0,940,651,317,0.1102
45,941,407,386,0.3657
96,942,407,386,-0.6124
55,943,492,306,-0.25
55,944,492,306,-0.25
42,945,614,281,0
29,946,523,463,-0.6219
10,947,686,295,0.4404
4,948,580,332,-0.3412
4,949,580,332,-0.3412
17,950,123,397,0.7609
16,951,283,521,0
16,952,283,521,0
137,953,469,400,-0.8188
173,954,419,345,-0.9336
12,955,583,515,0
16,956,283,521,0
16,957,283,521,0
16,958,283,521,0
16,959,283,521,0
65,960,80,434,-0.2411
65,961,80,434,-0.2411
16,962,283,521,0
16,963,283,521,0
16,964,283,521,0
16,965,283,521,0
62,966,301,334,0
55,967,491,300,0
0,968,654,316,0.4404
4,969,616,343,0.3612
91,970,537,295,-0.8271
9,971,619,346,0
63,972,570,285,-0.3724
71,973,688,284,-0.8689
18,974,448,435,0.0485
10,975,688,284,0
0,976,654,316,0.0772
86,977,572,414,-0.2244
56,978,534,419,-0.7506
7,979,575,395,0.2228
25,980,116,348,0
4,981,580,332,0.4939
4,982,580,332,0.4939
98,983,618,343,-0.8866
40,984,154,417,-0.5562
9,985,619,346,-0.0516
55,986,496,303,-0.8679
17,987,146,418,0.4215
55,988,499,304,0.7261
0,989,644,327,0
86,990,578,384,0
9,991,615,369,0.1511
58,992,440,290,0.7418
21,993,625,337,0
21,994,644,327,-0.5905
4,995,589,321,0.4215
4,996,589,321,0.4215
4,997,589,321,-0.4696
4,998,589,321,-0.4696
51,999,583,275,0
12,1000,585,522,0
22,1001,600,390,0
41,1002,537,417,0
29,1003,523,463,-0.4939
12,1004,560,494,0
0,1005,640,330,-0.2789
76,1006,551,328,0
40,1007,131,400,-0.5562
40,1008,131,400,-0.5562
12,1009,564,513,-0.3724
83,1010,108,368,-0.6486
