class,id,x,y,value
3,32845,382.0,466.0,0.0
4,32846,559.0,402.0,-0.25
0,32847,523.0,463.0,0.34
2,32848,654.0,318.0,0.0
10,32849,184.0,384.0,-0.6597
4,32850,556.0,495.0,0.0
4,32851,620.0,344.0,0.0
9,32852,655.0,320.0,-0.6705
2,32853,578.0,395.0,0.3313
29,32854,581.0,504.0,-0.765
24,32855,471.0,463.0,-0.5622
9,32856,654.0,318.0,-0.5574
4,32857,536.0,463.0,0.0
4,32858,223.0,423.0,0.0
0,32859,556.0,501.0,0.7734
4,32860,390.0,430.0,0.0
4,32861,588.0,273.0,0.0
4,32862,619.0,346.0,0.0
4,32863,569.0,322.0,0.0
4,32864,514.0,334.0,-0.2732
17,32865,583.0,517.0,-0.6124
10,32866,155.0,418.0,-0.7184
4,32867,417.0,345.0,0.0
4,32868,581.0,504.0,0.0
4,32869,581.0,504.0,0.0
86,32870,654.0,318.0,-0.926
4,32871,538.0,343.0,0.0
4,32872,499.0,359.0,-0.0772
4,32873,406.0,474.0,-0.4767
47,32874,106.0,367.0,-0.802
8,32875,588.0,273.0,-0.5994
4,32876,146.0,418.0,0.0
5,32877,580.0,332.0,-0.5118
5,32878,580.0,332.0,-0.5118
4,32879,406.0,474.0,0.0
2,32880,578.0,395.0,0.3182
4,32881,300.0,330.0,0.0
4,32882,300.0,330.0,0.0
4,32883,462.0,438.0,0.0
6,32884,581.0,504.0,-0.4215
4,32885,406.0,474.0,0.0
0,32886,517.0,415.0,0.6249
4,32887,581.0,504.0,0.0
5,32888,688.0,304.0,0.0
7,32889,119.0,348.0,0.0
4,32890,406.0,474.0,-0.4404
4,32891,387.0,433.0,-0.4708
4,32892,607.0,344.0,0.0
4,32893,406.0,474.0,0.0
5,32894,654.0,318.0,-0.2732
12,32895,607.0,344.0,-0.6616
0,32896,468.0,303.0,0.6801
4,32897,620.0,344.0,0.0
4,32898,455.0,372.0,0.0
4,32899,455.0,372.0,0.0
0,32900,468.0,303.0,0.6808
4,32901,539.0,388.0,0.0
4,32902,184.0,384.0,0.0
4,32903,406.0,474.0,0.0
4,32904,383.0,461.0,-0.0899
0,32905,581.0,519.0,0.6369
0,32906,468.0,303.0,0.4215
1,32907,107.0,363.0,0.5267
4,32908,539.0,388.0,0.0
0,32909,468.0,303.0,0.4215
0,32910,570.0,285.0,0.8176
4,32911,413.0,468.0,0.0
5,32912,639.0,330.0,-0.1779
4,32913,556.0,495.0,0.0
2,32914,619.0,346.0,0.3612
4,32915,406.0,474.0,0.0
4,32916,539.0,388.0,0.0
0,32917,607.0,344.0,0.7269
0,32918,468.0,303.0,0.4215
2,32919,682.0,283.0,0.3612
0,32920,468.0,303.0,0.4215
4,32921,539.0,388.0,0.0
0,32922,468.0,303.0,0.4215
0,32923,468.0,303.0,0.4215
4,32924,387.0,433.0,0.0
0,32925,468.0,303.0,0.4215
4,32926,301.0,334.0,0.0
9,32927,639.0,329.0,-0.6187
4,32928,539.0,388.0,0.0
5,32929,642.0,329.0,0.0
4,32930,539.0,388.0,0.0
2,32931,660.0,317.0,0.0
4,32932,406.0,474.0,-0.4404
0,32933,556.0,495.0,0.5754
4,32934,539.0,388.0,0.0
10,32935,80.0,434.0,-0.4357
10,32936,80.0,434.0,-0.4357
5,32937,495.0,299.0,-0.4588
7,32938,94.0,282.0,0.0
4,32939,477.0,379.0,0.0
4,32940,406.0,474.0,0.0
4,32941,406.0,474.0,0.0
28,32942,502.0,358.0,-0.743
4,32943,556.0,495.0,0.0
4,32944,539.0,388.0,0.0
4,32945,406.0,474.0,-0.6808
4,32946,187.0,383.0,0.0
28,32947,502.0,358.0,-0.743
28,32948,502.0,358.0,-0.743
4,32949,559.0,402.0,0.1531
4,32950,406.0,474.0,-0.4215
4,32951,162.0,434.0,0.0
4,32952,556.0,495.0,0.0
4,32953,494.0,361.0,-0.1779
4,32954,494.0,361.0,-0.1779
4,32955,496.0,303.0,-0.2003
0,32956,477.0,379.0,0.34
24,32957,537.0,417.0,-0.7661
26,32958,471.0,463.0,-0.6124
4,32959,384.0,394.0,-0.6369
4,32960,303.0,347.0,-0.4215
4,32961,406.0,474.0,0.0
23,32962,80.0,434.0,-0.6408
23,32963,80.0,434.0,-0.6408
7,32964,98.0,342.0,-0.1027
4,32965,620.0,344.0,0.0
4,32966,406.0,474.0,0.0
10,32967,141.0,411.0,-0.4404
4,32968,583.0,523.0,0.0
2,32969,679.0,296.0,0.4563
0,32970,406.0,474.0,0.7905
32,32971,283.0,446.0,-0.7772
4,32972,556.0,495.0,0.0
6,32973,539.0,388.0,-0.6597
6,32974,615.0,349.0,-0.4753
4,32975,406.0,474.0,0.0
4,32976,459.0,463.0,0.0
0,32977,469.0,400.0,0.6124
1,32978,141.0,411.0,0.4019
0,32979,615.0,338.0,0.636
7,32980,105.0,365.0,0.0
4,32981,506.0,403.0,0.2023
9,32982,654.0,318.0,-0.5267
9,32983,681.0,297.0,-0.5423
5,32984,537.0,334.0,-0.5994
4,32985,556.0,495.0,0.0
2,32986,654.0,318.0,0.3612
6,32987,651.0,320.0,-0.4215
0,32988,336.0,399.0,0.4215
4,32989,140.0,412.0,0.0
4,32990,392.0,430.0,-0.4019
0,32991,523.0,463.0,0.5719
6,32992,654.0,318.0,-0.3818
2,32993,607.0,344.0,0.3544
7,32994,103.0,210.0,0.0
7,32995,103.0,362.0,0.0
9,32996,654.0,318.0,-0.5106
4,32997,556.0,495.0,0.0
4,32998,186.0,386.0,0.0
7,32999,105.0,362.0,0.0
7,33000,103.0,210.0,-0.4753
4,33001,571.0,469.0,0.0
26,33002,471.0,463.0,-0.6166
4,33003,556.0,495.0,0.0
4,33004,455.0,372.0,0.0
4,33005,455.0,372.0,0.0
9,33006,654.0,318.0,-0.5574
4,33007,556.0,495.0,0.0
2,33008,654.0,318.0,0.0
4,33009,283.0,446.0,0.0
4,33010,618.0,345.0,0.0
7,33011,105.0,362.0,0.0
4,33012,407.0,386.0,0.0
4,33013,159.0,413.0,0.0
4,33014,471.0,463.0,0.0
4,33015,556.0,495.0,0.0
4,33016,556.0,495.0,0.0
0,33017,390.0,430.0,0.8325
4,33018,559.0,473.0,0.0
4,33019,256.0,372.0,-0.1096
4,33020,620.0,344.0,0.0
1,33021,78.0,298.0,0.4019
4,33022,256.0,372.0,0.0
4,33023,580.0,332.0,0.0
4,33024,580.0,332.0,0.0
4,33025,454.0,465.0,-0.4767
4,33026,471.0,463.0,0.0
4,33027,584.0,318.0,0.0
5,33028,580.0,332.0,-0.3182
5,33029,580.0,332.0,-0.3182
2,33030,649.0,316.0,0.0
4,33031,256.0,372.0,0.0
7,33032,106.0,207.0,0.0
4,33033,619.0,346.0,0.0
7,33034,106.0,207.0,0.0
4,33035,256.0,372.0,0.0
4,33036,580.0,332.0,0.0
4,33037,580.0,332.0,0.0
13,33038,561.0,496.0,-0.6331
7,33039,106.0,207.0,0.0
9,33040,654.0,318.0,-0.4939
25,33041,580.0,332.0,-0.8728
25,33042,580.0,332.0,-0.8728
5,33043,633.0,309.0,0.0
2,33044,654.0,318.0,0.0
2,33045,654.0,318.0,0.0
5,33046,637.0,305.0,0.0
32,33047,256.0,372.0,-0.5994
9,33048,654.0,318.0,-0.6808
25,33049,614.0,282.0,-0.7906
5,33050,434.0,251.0,-0.5562
4,33051,477.0,379.0,0.0
0,33052,256.0,372.0,0.6249
9,33053,688.0,297.0,-0.5751
4,33054,584.0,318.0,0.0
4,33055,477.0,379.0,0.0
32,33056,256.0,372.0,-0.7845
7,33057,107.0,364.0,0.0
2,33058,654.0,318.0,0.0
4,33059,578.0,493.0,0.0
4,33060,509.0,406.0,0.0
4,33061,499.0,299.0,0.0
32,33062,256.0,372.0,-0.5106
4,33063,406.0,474.0,0.0
4,33064,637.0,346.0,0.0
32,33065,256.0,372.0,-0.7845
4,33066,509.0,406.0,0.0
2,33067,633.0,309.0,0.6249
2,33068,654.0,318.0,0.0
4,33069,589.0,321.0,0.0
4,33070,589.0,321.0,0.0
4,33071,406.0,474.0,-0.1027
4,33072,204.0,371.0,0.0
2,33073,589.0,321.0,0.5106
2,33074,589.0,321.0,0.5106
4,33075,223.0,423.0,0.0
2,33076,654.0,318.0,0.0
47,33077,107.0,367.0,-0.836
5,33078,589.0,321.0,-0.4404
5,33079,589.0,321.0,-0.4404
4,33080,406.0,474.0,-0.5848
0,33081,468.0,346.0,0.7391
4,33082,620.0,344.0,0.0
5,33083,559.0,402.0,-0.2942
5,33084,683.0,301.0,0.0
4,33085,589.0,321.0,0.0
4,33086,589.0,321.0,0.0
10,33087,162.0,416.0,-0.296
4,33088,556.0,496.0,0.0
10,33089,108.0,359.0,-0.5411
4,33090,419.0,447.0,0.0
1,33091,162.0,416.0,0.3612
4,33092,256.0,372.0,0.0
1,33093,162.0,416.0,0.6249
4,33094,256.0,372.0,0.0
0,33095,434.0,251.0,0.7236
4,33096,469.0,400.0,0.0
6,33097,535.0,416.0,-0.5053
4,33098,406.0,474.0,-0.4717
2,33099,696.0,272.0,0.5848
2,33100,628.0,252.0,0.2283
4,33101,583.0,517.0,0.0
4,33102,190.0,450.0,0.0
7,33103,109.0,363.0,0.0
4,33104,419.0,447.0,0.0
2,33105,589.0,321.0,0.2732
2,33106,589.0,321.0,0.2732
0,33107,523.0,463.0,0.296
4,33108,419.0,447.0,0.0
4,33109,162.0,416.0,0.0
4,33110,507.0,422.0,-0.2209
0,33111,523.0,463.0,0.7034
4,33112,162.0,416.0,-0.128
10,33113,162.0,416.0,-0.296
6,33114,556.0,369.0,-0.6103
4,33115,559.0,402.0,0.0
7,33116,78.0,298.0,0.0
10,33117,162.0,416.0,-0.5106
1,33118,162.0,416.0,0.6249
0,33119,468.0,303.0,0.4215
4,33120,455.0,372.0,0.126
4,33121,455.0,372.0,0.126
4,33122,545.0,291.0,0.0
4,33123,491.0,295.0,0.4215
0,33124,468.0,303.0,0.4215
4,33125,256.0,372.0,0.0
5,33126,599.0,285.0,-0.2263
4,33127,436.0,253.0,0.0
1,33128,146.0,418.0,0.6369
4,33129,471.0,469.0,-0.4576
163,33130,190.0,450.0,-0.8176
4,33131,304.0,335.0,0.0
0,33132,468.0,303.0,0.4215
0,33133,406.0,474.0,0.4404
0,33134,468.0,303.0,0.4215
4,33135,544.0,378.0,0.0
0,33136,468.0,303.0,0.4215
4,33137,406.0,474.0,0.0
4,33138,544.0,378.0,0.0
1,33139,190.0,450.0,0.513
32,33140,301.0,334.0,-0.5423
9,33141,597.0,281.0,-0.5994
2,33142,640.0,330.0,0.34
4,33143,545.0,388.0,0.0
4,33144,190.0,450.0,0.4404
5,33145,469.0,350.0,-0.4738
1,33146,108.0,369.0,0.5719
4,33147,406.0,474.0,0.0
4,33148,583.0,517.0,0.0
1,33149,99.0,244.0,0.5319
0,33150,468.0,303.0,0.4215
9,33151,597.0,281.0,-0.5859
4,33152,407.0,386.0,0.0
0,33153,468.0,303.0,0.4215
0,33154,515.0,329.0,0.6114
4,33155,190.0,450.0,0.3182
4,33156,170.0,417.0,0.0
0,33157,468.0,303.0,0.4215
5,33158,624.0,264.0,-0.2732
0,33159,523.0,463.0,0.296
4,33160,406.0,474.0,0.0
0,33161,468.0,303.0,0.4215
10,33162,155.0,418.0,-0.2023
4,33163,190.0,450.0,0.0
7,33164,80.0,434.0,0.0
7,33165,80.0,434.0,0.0
4,33166,597.0,281.0,0.0
4,33167,597.0,281.0,0.0
2,33168,619.0,346.0,0.4215
4,33169,170.0,417.0,0.0
4,33170,190.0,450.0,0.0
4,33171,429.0,305.0,0.2924
0,33172,523.0,463.0,0.7125
0,33173,190.0,450.0,0.7845
59,33174,157.0,415.0,-0.8316
6,33175,617.0,346.0,-0.4767
0,33176,468.0,303.0,0.4215
4,33177,184.0,386.0,0.0
4,33178,468.0,303.0,0.0
46,33179,190.0,450.0,-0.6486
0,33180,406.0,474.0,0.3382
4,33181,223.0,423.0,0.0
4,33182,190.0,450.0,0.0
28,33183,502.0,358.0,-0.743
4,33184,406.0,474.0,0.0
0,33185,468.0,303.0,0.4215
4,33186,219.0,423.0,0.0
7,33187,103.0,210.0,0.0
0,33188,468.0,303.0,0.4215
0,33189,468.0,303.0,0.4215
4,33190,507.0,388.0,-0.128
0,33191,468.0,303.0,0.4215
10,33192,219.0,423.0,-0.4588
0,33193,468.0,303.0,0.4215
0,33194,468.0,303.0,0.4215
0,33195,468.0,303.0,0.4215
4,33196,517.0,331.0,0.0
0,33197,468.0,303.0,0.4215
4,33198,523.0,463.0,0.0
7,33199,80.0,434.0,0.0
7,33200,80.0,434.0,0.0
0,33201,468.0,303.0,0.4215
4,33202,521.0,354.0,0.0
0,33203,468.0,303.0,0.4215
3,33204,382.0,466.0,0.0
0,33205,468.0,303.0,0.4215
64,33206,496.0,303.0,-0.9136
0,33207,407.0,386.0,0.8666
0,33208,570.0,285.0,0.8176
6,33209,589.0,321.0,-0.5859
6,33210,589.0,321.0,-0.5859
1,33211,133.0,336.0,0.7615
1,33212,146.0,418.0,0.4939
0,33213,570.0,285.0,0.8176
3,33214,382.0,466.0,0.0
2,33215,537.0,342.0,0.3612
3,33216,382.0,466.0,0.0
9,33217,654.0,318.0,-0.5859
4,33218,537.0,417.0,0.0
4,33219,146.0,412.0,0.0
0,33220,468.0,303.0,0.4215
0,33221,468.0,303.0,0.4215
5,33222,534.0,288.0,-0.5656
3,33223,382.0,466.0,0.0
0,33224,468.0,303.0,0.4215
4,33225,555.0,498.0,0.34
3,33226,382.0,466.0,0.0
4,33227,400.0,431.0,0.0
0,33228,534.0,419.0,0.7579
0,33229,468.0,303.0,0.4215
4,33230,162.0,416.0,-0.0772
10,33231,219.0,423.0,-0.4019
4,33232,162.0,416.0,0.0
0,33233,468.0,303.0,0.4215
3,33234,382.0,466.0,0.0
5,33235,589.0,321.0,-0.296
5,33236,589.0,321.0,-0.296
4,33237,536.0,463.0,0.0
6,33238,555.0,497.0,-0.3612
0,33239,468.0,303.0,0.4215
4,33240,162.0,416.0,0.0
4,33241,151.0,407.0,0.0
2,33242,655.0,320.0,0.0
0,33243,607.0,344.0,0.7405
6,33244,555.0,497.0,-0.4023
3,33245,382.0,466.0,0.0
4,33246,223.0,423.0,0.4588
0,33247,523.0,463.0,0.296
1,33248,133.0,382.0,0.4404
0,33249,392.0,430.0,0.3612
3,33250,382.0,466.0,0.0
0,33251,256.0,372.0,0.5673
10,33252,154.0,417.0,-0.3612
10,33253,146.0,412.0,-0.5893
0,33254,537.0,417.0,0.8402
7,33255,105.0,362.0,0.0
10,33256,162.0,416.0,-0.3724
4,33257,537.0,417.0,0.0
2,33258,637.0,346.0,0.4926
4,33259,584.0,298.0,0.0
0,33260,537.0,417.0,0.5229
0,33261,496.0,303.0,0.7506
4,33262,162.0,416.0,0.0
2,33263,625.0,372.0,0.3818
4,33264,256.0,372.0,-0.296
4,33265,619.0,343.0,0.0
4,33266,162.0,416.0,0.0
4,33267,440.0,290.0,0.0
4,33268,406.0,474.0,-0.296
4,33269,390.0,430.0,-0.6351
7,33270,105.0,365.0,0.0
2,33271,687.0,267.0,0.6062
4,33272,623.0,337.0,0.0
4,33273,536.0,463.0,0.0
7,33274,106.0,207.0,0.0
4,33275,584.0,518.0,0.0
0,33276,392.0,430.0,0.2023
4,33277,162.0,416.0,0.0
3,33278,382.0,466.0,0.0
4,33279,536.0,463.0,-0.25
7,33280,106.0,207.0,0.0
5,33281,521.0,354.0,-0.4939
4,33282,397.0,323.0,-0.4019
4,33283,397.0,323.0,-0.4019
0,33284,391.0,430.0,0.4926
24,33285,492.0,461.0,-0.5267
28,33286,502.0,358.0,-0.743
0,33287,569.0,488.0,0.5106
3,33288,382.0,466.0,0.0
2,33289,688.0,304.0,0.5719
7,33290,106.0,207.0,0.0
28,33291,502.0,358.0,-0.743
3,33292,382.0,466.0,0.0
0,33293,654.0,318.0,0.8491
4,33294,406.0,474.0,0.0
0,33295,589.0,321.0,0.5859
0,33296,589.0,321.0,0.5859
28,33297,502.0,358.0,-0.743
1,33298,162.0,416.0,0.5267
3,33299,382.0,466.0,0.0
6,33300,623.0,337.0,-0.5267
10,33301,162.0,416.0,-0.5574
3,33302,382.0,466.0,0.0
2,33303,654.0,318.0,0.0
5,33304,589.0,321.0,-0.5574
5,33305,589.0,321.0,-0.5574
1,33306,80.0,434.0,0.5859
1,33307,80.0,434.0,0.5859
4,33308,496.0,303.0,0.0
3,33309,382.0,466.0,0.0
0,33310,468.0,303.0,0.4215
6,33311,623.0,337.0,-0.5267
2,33312,654.0,318.0,0.1265
10,33313,256.0,372.0,-0.4019
9,33314,654.0,318.0,-0.5563
6,33315,534.0,419.0,-0.5106
4,33316,390.0,426.0,0.0
4,33317,162.0,416.0,0.2023
10,33318,256.0,372.0,-0.4019
7,33319,106.0,207.0,0.0
4,33320,162.0,416.0,0.0
0,33321,523.0,463.0,0.6239
0,33322,615.0,282.0,0.9231
4,33323,620.0,344.0,0.0
4,33324,482.0,463.0,0.0
4,33325,162.0,416.0,0.0
0,33326,390.0,426.0,0.4374
4,33327,496.0,303.0,0.0
4,33328,162.0,416.0,0.0
9,33329,660.0,310.0,-0.4588
9,33330,660.0,310.0,-0.4588
4,33331,434.0,465.0,0.0
4,33332,578.0,436.0,0.0
0,33333,468.0,303.0,0.4215
5,33334,496.0,303.0,-0.6597
4,33335,222.0,423.0,0.4215
5,33336,556.0,394.0,-0.3182
7,33337,80.0,434.0,0.0
7,33338,80.0,434.0,0.0
35,33339,397.0,341.0,-0.7003
1,33340,146.0,418.0,0.3378
4,33341,434.0,251.0,0.3802
2,33342,623.0,337.0,0.3612
0,33343,534.0,419.0,0.5719
2,33344,654.0,318.0,0.4939
4,33345,544.0,378.0,0.2732
4,33346,387.0,364.0,0.0
0,33347,468.0,303.0,0.4215
7,33348,108.0,369.0,0.0
4,33349,496.0,303.0,0.0
4,33350,631.0,325.0,0.0
0,33351,482.0,463.0,0.5367
23,33352,80.0,434.0,-0.7382
23,33353,80.0,434.0,-0.7382
4,33354,552.0,291.0,0.0
7,33355,80.0,434.0,0.0
7,33356,80.0,434.0,0.0
4,33357,569.0,321.0,0.0
4,33358,535.0,416.0,0.0
9,33359,631.0,325.0,-0.6943
4,33360,496.0,303.0,0.0
4,33361,496.0,303.0,0.0
4,33362,434.0,251.0,0.0
6,33363,507.0,422.0,-0.5707
4,33364,570.0,285.0,0.0
4,33365,623.0,337.0,0.0
4,33366,571.0,470.0,0.0
2,33367,654.0,318.0,0.0
4,33368,373.0,479.0,-0.5216
4,33369,373.0,479.0,-0.5216
9,33370,654.0,318.0,-0.5574
5,33371,623.0,337.0,-0.4215
2,33372,543.0,284.0,0.4995
2,33373,597.0,281.0,0.2462
0,33374,496.0,300.0,0.5267
4,33375,523.0,463.0,0.0
4,33376,496.0,306.0,0.0
4,33377,496.0,306.0,0.0
4,33378,550.0,331.0,0.0
2,33379,620.0,344.0,0.2023
4,33380,283.0,521.0,0.0
4,33381,283.0,521.0,0.0
2,33382,654.0,320.0,0.0
2,33383,654.0,318.0,0.0
6,33384,559.0,404.0,-0.5719
5,33385,541.0,274.0,-0.1531
0,33386,391.0,428.0,0.4215
4,33387,578.0,493.0,0.4389
4,33388,256.0,372.0,0.0
4,33389,556.0,495.0,0.0
4,33390,577.0,312.0,0.0
2,33391,655.0,320.0,0.4404
0,33392,387.0,364.0,0.4588
0,33393,468.0,303.0,0.4215
4,33394,590.0,275.0,0.0
32,33395,256.0,372.0,-0.5994
1,33396,151.0,411.0,0.7405
4,33397,561.0,496.0,0.0
4,33398,403.0,386.0,0.0
0,33399,498.0,297.0,0.802
2,33400,550.0,328.0,0.3612
2,33401,653.0,318.0,0.0
4,33402,387.0,433.0,0.0
4,33403,406.0,474.0,0.0
4,33404,146.0,418.0,0.0
4,33405,583.0,523.0,0.0
4,33406,521.0,354.0,-0.296
5,33407,549.0,291.0,-0.296
0,33408,468.0,303.0,0.4753
4,33409,544.0,378.0,0.0
0,33410,468.0,303.0,0.4215
10,33411,146.0,412.0,-0.75
4,33412,424.0,382.0,0.0
4,33413,544.0,378.0,0.2942
4,33414,523.0,463.0,-0.1027
7,33415,113.0,351.0,0.0
4,33416,493.0,298.0,-0.0772
5,33417,688.0,284.0,0.0
4,33418,406.0,474.0,0.0
2,33419,655.0,320.0,0.0
2,33420,652.0,322.0,0.4959
5,33421,498.0,303.0,-0.7644
0,33422,496.0,303.0,0.5574
2,33423,655.0,320.0,0.0
4,33424,576.0,394.0,0.0
2,33425,688.0,284.0,0.5859
4,33426,432.0,251.0,0.0
4,33427,580.0,332.0,0.0772
4,33428,580.0,332.0,0.0772
5,33429,589.0,321.0,-0.34
5,33430,589.0,321.0,-0.34
4,33431,556.0,495.0,0.0
4,33432,387.0,433.0,0.0
5,33433,541.0,330.0,-0.6114
32,33434,233.0,313.0,-0.5267
32,33435,233.0,313.0,-0.5267
2,33436,655.0,320.0,0.0
7,33437,133.0,336.0,-0.1531
4,33438,219.0,423.0,0.3612
5,33439,589.0,321.0,-0.34
5,33440,589.0,321.0,-0.34
0,33441,491.0,300.0,0.4648
0,33442,233.0,313.0,0.707
0,33443,233.0,313.0,0.707
10,33444,80.0,434.0,-0.2368
10,33445,80.0,434.0,-0.2368
5,33446,498.0,297.0,-0.34
0,33447,468.0,303.0,0.4215
0,33448,496.0,303.0,0.7579
4,33449,496.0,306.0,-0.1093
4,33450,496.0,306.0,-0.1093
4,33451,159.0,413.0,0.0
0,33452,406.0,474.0,0.6369
19,33453,556.0,495.0,-0.6633
5,33454,498.0,297.0,-0.34
4,33455,384.0,396.0,0.0
4,33456,384.0,461.0,-0.2924
1,33457,133.0,336.0,0.3182
0,33458,498.0,297.0,0.802
32,33459,233.0,313.0,-0.5267
32,33460,233.0,313.0,-0.5267
4,33461,233.0,313.0,0.0
4,33462,233.0,313.0,0.0
0,33463,498.0,297.0,0.802
2,33464,655.0,320.0,0.0
0,33465,216.0,423.0,0.795
4,33466,103.0,210.0,0.3382
4,33467,523.0,463.0,0.0
110,33468,471.0,463.0,-0.891
44,33469,469.0,400.0,-0.8203
5,33470,688.0,304.0,0.0
0,33471,468.0,303.0,0.4215
0,33472,544.0,378.0,0.783
19,33473,556.0,495.0,-0.6633
5,33474,585.0,323.0,-0.5255
5,33475,498.0,297.0,-0.34
4,33476,523.0,463.0,0.0
7,33477,106.0,207.0,0.0
1,33478,107.0,364.0,0.4184
0,33479,526.0,401.0,0.6249
1,33480,108.0,359.0,0.6767
0,33481,468.0,303.0,0.4215
1,33482,107.0,364.0,0.4184
4,33483,406.0,474.0,-0.5267
9,33484,655.0,320.0,-0.5719
7,33485,106.0,207.0,0.0
4,33486,146.0,418.0,0.3164
4,33487,146.0,412.0,0.0
0,33488,468.0,303.0,0.4215
0,33489,384.0,396.0,0.7531
4,33490,406.0,474.0,0.0
2,33491,655.0,320.0,0.0
0,33492,544.0,378.0,0.4724
0,33493,523.0,463.0,0.296
2,33494,654.0,318.0,0.0
5,33495,628.0,252.0,0.0
9,33496,654.0,314.0,-0.5106
10,33497,184.0,384.0,-0.296
2,33498,688.0,284.0,0.6884
5,33499,580.0,332.0,-0.25
5,33500,580.0,332.0,-0.25
4,33501,406.0,474.0,0.0
0,33502,468.0,303.0,0.4215
10,33503,219.0,423.0,-0.3818
10,33504,184.0,384.0,-0.4404
7,33505,103.0,210.0,0.0
10,33506,184.0,384.0,-0.3182
4,33507,580.0,332.0,0.089
4,33508,580.0,332.0,0.089
7,33509,100.0,352.0,-0.2185
7,33510,100.0,352.0,-0.2185
10,33511,184.0,384.0,-0.5106
4,33512,589.0,321.0,0.0
4,33513,589.0,321.0,0.0
5,33514,498.0,297.0,-0.34
10,33515,184.0,384.0,-0.4588
2,33516,655.0,320.0,0.0
4,33517,637.0,346.0,0.0
4,33518,565.0,307.0,0.0
4,33519,565.0,307.0,0.0
5,33520,619.0,346.0,-0.1027
2,33521,544.0,378.0,0.3612
7,33522,106.0,207.0,0.0
7,33523,80.0,434.0,0.0
7,33524,80.0,434.0,0.0
4,33525,471.0,469.0,0.0
4,33526,399.0,429.0,0.0
26,33527,471.0,463.0,-0.612
10,33528,108.0,369.0,-0.25
4,33529,589.0,321.0,0.0
4,33530,589.0,321.0,0.0
7,33531,80.0,434.0,0.0
7,33532,80.0,434.0,0.0
6,33533,619.0,346.0,-0.5559
4,33534,571.0,469.0,0.0
2,33535,654.0,318.0,0.0
4,33536,300.0,326.0,-0.296
4,33537,184.0,384.0,0.0
0,33538,406.0,474.0,0.9118
2,33539,654.0,318.0,0.6369
4,33540,580.0,332.0,0.0
4,33541,580.0,332.0,0.0
1,33542,108.0,369.0,0.4404
4,33543,184.0,384.0,0.1531
10,33544,153.0,413.0,-0.5267
4,33545,559.0,494.0,0.0
2,33546,697.0,303.0,0.6486
4,33547,584.0,325.0,0.0
5,33548,496.0,306.0,-0.6696
5,33549,496.0,306.0,-0.6696
2,33550,682.0,280.0,0.5267
2,33551,654.0,320.0,0.25
7,33552,106.0,207.0,0.0
10,33553,146.0,418.0,-0.296
4,33554,588.0,323.0,0.0943
4,33555,384.0,461.0,-0.3635
0,33556,571.0,469.0,0.8201
2,33557,659.0,317.0,0.6546
7,33558,106.0,207.0,0.0
1,33559,146.0,418.0,0.5994
10,33560,184.0,384.0,-0.3612
9,33561,654.0,318.0,-0.7574
6,33562,654.0,320.0,-0.4404
0,33563,523.0,463.0,0.296
5,33564,615.0,282.0,0.0
4,33565,571.0,469.0,0.0
5,33566,615.0,282.0,0.0
4,33567,582.0,525.0,0.0
0,33568,523.0,463.0,0.296
0,33569,523.0,463.0,0.296
2,33570,654.0,318.0,0.0
9,33571,654.0,318.0,-0.5983
1,33572,186.0,384.0,0.5927
4,33573,393.0,433.0,0.0
4,33574,301.0,334.0,0.4184
4,33575,471.0,463.0,0.0
66,33576,586.0,386.0,-0.807
4,33577,550.0,328.0,0.0
1,33578,159.0,413.0,0.6037
17,33579,583.0,517.0,-0.6124
2,33580,654.0,318.0,0.25
4,33581,571.0,469.0,0.0
5,33582,538.0,318.0,-0.6416
4,33583,385.0,499.0,0.0
8,33584,613.0,281.0,-0.5267
0,33585,583.0,523.0,0.5574
33,33586,523.0,463.0,-0.6908
4,33587,414.0,475.0,0.0
19,33588,556.0,496.0,-0.722
4,33589,492.0,303.0,0.0
9,33590,654.0,318.0,-0.4939
36,33591,490.0,466.0,-0.694
2,33592,654.0,318.0,0.6249
0,33593,529.0,418.0,0.8225
38,33594,632.0,268.0,-0.7579
7,33595,78.0,298.0,-0.3612
2,33596,593.0,291.0,0.2023
2,33597,654.0,318.0,0.0
2,33598,670.0,297.0,0.1531
4,33599,544.0,378.0,0.2382
0,33600,448.0,410.0,0.3164
10,33601,80.0,434.0,-0.4767
10,33602,80.0,434.0,-0.4767
2,33603,654.0,318.0,0.0
4,33604,421.0,343.0,0.0772
1,33605,133.0,382.0,0.4574
5,33606,580.0,332.0,-0.5696
5,33607,580.0,332.0,-0.5696
4,33608,159.0,413.0,0.1197
4,33609,513.0,331.0,-0.0516
2,33610,654.0,318.0,0.0
2,33611,654.0,314.0,0.0
0,33612,159.0,413.0,0.926
2,33613,655.0,320.0,0.0
2,33614,640.0,330.0,0.3182
4,33615,448.0,410.0,0.0
4,33616,498.0,303.0,0.0
5,33617,496.0,303.0,-0.6908
4,33618,406.0,474.0,0.0
4,33619,455.0,372.0,0.0
4,33620,455.0,372.0,0.0
10,33621,184.0,384.0,-0.4767
2,33622,658.0,314.0,0.4939
2,33623,658.0,314.0,0.4939
2,33624,654.0,318.0,0.0
0,33625,468.0,303.0,0.4215
2,33626,654.0,318.0,0.0
4,33627,414.0,474.0,0.0
4,33628,448.0,410.0,0.0
2,33629,655.0,316.0,0.0
4,33630,590.0,276.0,0.0
27,33631,283.0,521.0,-0.7256
