class,id,x,y,value
156,186,605,400,0.7096
41,187,106,207,0.8074
22,188,638,326,0
16,189,523,463,0.296
1,190,573,479,0
59,191,406,474,-0.2206
16,192,523,463,0
448,193,283,446,-0.296
20,194,537,417,0.6774
255,195,407,386,-0.765
91,196,655,244,-0.2003
5,197,651,318,-0.6174
5,198,654,318,0.4926
661,199,629,283,-0.5423
36,200,259,341,0.8213
243,201,113,351,0
16,202,523,463,0
125,203,616,345,-0.4898
798,204,539,371,-0.5696
152,205,283,521,-0.1189
152,206,283,521,-0.1189
2,207,146,418,0.2732
177,208,688,284,-0.6369
27,209,219,423,0
476,210,259,341,0
243,211,116,348,-0.5709
55,212,617,345,0
16,213,523,463,0.296
203,214,500,305,-0.6096
719,215,99,186,-0.7783
12,216,80,434,0
12,217,80,434,0
74,218,564,513,0.765
4,219,683,284,0
45,220,406,471,0.4019
152,221,283,521,0
152,222,283,521,0
5,223,654,320,0
81,224,379,479,0
5,225,654,320,0
774,226,492,298,-0.8617
199,227,548,440,0
39,228,580,332,0.2023
39,229,580,332,0.2023
59,230,413,474,0
278,231,95,267,-0.5859
42,232,407,386,0.2373
203,233,496,303,-0.6914
39,234,580,332,0.4466
39,235,580,332,0.4466
445,236,547,420,-0.2714
32,237,490,466,0
5,238,650,323,0
227,239,581,504,-0.5972
174,240,520,356,-0.3818
55,241,624,348,0.4767
40,242,496,303,0.4588
177,243,688,284,-0.8353
350,244,469,350,-0.4019
4,245,689,290,-0.4404
12,246,80,434,0.0314
12,247,80,434,0.0314
222,248,459,463,-0.7271
38,249,574,400,0
350,250,469,350,-0.6428
15,251,494,361,0
15,252,494,361,0
72,253,159,413,0
118,254,454,465,0
17,255,496,303,0.5859
129,256,544,304,0
218,257,176,261,0.5782
15,258,494,361,0
15,259,494,361,0
275,260,469,350,0
59,261,406,472,-0.7339
60,262,103,362,0
445,263,546,415,-0.3612
52,264,496,303,0
46,265,78,298,0
124,266,586,386,0
4,267,688,284,0.3164
211,268,99,186,-0.25
52,269,496,303,-0.1531
88,270,583,511,0
4,271,688,284,0.3164
700,272,447,224,0
52,273,496,303,0
5,274,654,320,0.4404
5,275,654,318,0
16,276,523,463,0.296
4,277,678,293,0.7513
16,278,523,463,0.396
62,279,547,289,0.5562
72,280,159,413,0
88,281,584,509,0.2732
5,282,654,318,-0.296
448,283,283,446,0.7177
5,284,654,318,-0.636
372,285,420,427,-0.9281
5,286,653,317,0
13,287,582,523,-0.3412
156,288,600,390,0
156,289,600,390,0
13,290,582,523,0
25,291,590,276,0.5255
218,292,176,261,0.0258
156,293,600,390,0
16,294,523,463,0.296
4,295,692,289,0.1779
55,296,609,351,0.6542
52,297,496,306,0
52,298,496,306,0
20,299,547,420,0
38,300,574,400,0
218,301,176,261,0.0258
559,302,556,369,-0.5499
275,303,466,350,0
121,304,440,290,0.4753
101,305,533,342,0
163,306,134,375,0.1531
39,307,580,332,0.3818
39,308,580,332,0.3818
130,309,634,351,0
33,310,436,253,-0.7073
7,311,146,418,0
219,312,190,450,-0.7695
16,313,523,463,0.296
2,314,154,416,0.5859
46,315,78,298,0.3382
2,316,149,413,0.3818
210,317,190,450,0.7695
56,318,304,335,0
55,319,616,344,-0.25
264,320,390,275,0.25
68,321,570,313,0.4168
5,322,653,317,0.2057
227,323,581,504,-0.7845
276,324,303,347,-0.3595
20,325,534,419,-0.8689
46,326,78,298,0
359,327,599,285,-0.2023
5,328,652,321,0.6239
4,329,678,293,0.6696
5,330,659,318,-0.4854
807,331,534,227,-0.089
5,332,653,317,-0.8126
269,333,556,369,0.5719
147,334,455,372,0.6249
147,335,455,372,0.6249
37,336,688,284,-0.521
823,337,691,276,-0.8553
68,338,568,306,0
75,339,663,294,0.3182
288,340,283,521,-0.5859
288,341,283,521,-0.5859
559,342,556,369,-0.4215
58,343,590,276,-0.3182
133,344,593,270,0.0258
33,345,434,251,-0.0258
48,346,393,433,0.4404
7,347,146,418,0.0772
127,348,132,338,0
4,349,692,289,0
48,350,393,433,0
1,351,571,486,0
706,352,195,408,-0.4767
68,353,565,307,-0.5023
68,354,565,307,-0.5023
276,355,303,347,0
243,356,118,345,-0.4019
5,357,653,317,-0.1877
5,358,653,317,0.3612
203,359,496,303,-0.4824
52,360,496,303,-0.3182
173,361,420,427,0.5093
72,362,152,412,0
111,363,222,318,0.6696
101,364,531,352,0
101,365,531,352,0
12,366,80,434,0
12,367,80,434,0
69,368,548,440,0.4019
1,369,563,494,0
5,370,655,317,-0.5216
5,371,652,316,-0.4508
55,372,614,343,0
145,373,624,340,-0.4015
43,374,589,321,-0.128
43,375,589,321,-0.128
218,376,176,261,0.6808
54,377,669,302,0.2732
12,378,80,434,0.4939
12,379,80,434,0.4939
12,380,80,434,-0.296
12,381,80,434,-0.296
92,382,556,496,0
5,383,655,316,-0.6486
20,384,537,415,-0.8481
5,385,652,321,-0.4767
39,386,580,332,0
39,387,580,332,0
48,388,387,433,0
60,389,103,362,0
23,390,426,482,0.2247
15,391,494,361,0.2443
15,392,494,361,0.2443
20,393,535,419,-0.4215
222,394,459,463,-0.2144
21,395,574,400,0.7279
20,396,534,419,-0.2023
83,397,646,337,0
124,398,586,386,0.0382
1,399,556,495,0.6369
278,400,95,258,0
83,401,646,337,0
55,402,616,344,0.6369
83,403,646,337,0
83,404,646,337,0
102,405,671,287,0
39,406,580,332,0.8494
39,407,580,332,0.8494
83,408,646,337,0
125,409,617,347,-0.5267
83,410,646,337,0
97,411,533,342,0.4404
13,412,583,523,-0.5106
333,413,574,400,-0.6486
55,414,620,343,0.1501
20,415,537,415,-0.6381
791,416,95,258,-0.8932
5,417,654,318,0
559,418,556,369,-0.7783
45,419,406,474,0.765
145,420,624,340,-0.5423
13,421,584,516,0
15,422,494,361,0.4753
15,423,494,361,0.4753
549,424,570,313,-0.5256
1,425,563,480,0
92,426,556,495,0
5,427,654,320,0
5,428,644,322,-0.1695
5,429,654,318,-0.7579
72,430,149,413,-0.3182
16,431,523,463,0.4404
364,432,474,427,0
48,433,387,433,0
39,434,580,332,0
39,435,580,332,0
5,436,655,320,0
218,437,176,261,0
92,438,556,495,0
113,439,184,384,-0.3612
20,440,537,417,0.5859
23,441,426,482,0.0772
16,442,523,463,0.3412
60,443,107,367,0.4019
5,444,655,320,-0.4215
5,445,655,317,0.5538
215,446,675,309,0
277,447,386,393,0
182,448,571,390,0.3612
571,449,475,333,0
4,450,688,284,0
363,451,474,262,0.5093
92,452,556,495,0
19,453,517,331,0
269,454,556,369,0.296
41,455,106,207,0
92,456,556,495,0
63,457,557,493,0
269,458,556,369,0.4019
41,459,106,207,0
12,460,80,434,0.6808
12,461,80,434,0.6808
7,462,146,418,0
92,463,556,495,0
5,464,655,320,-0.4588
269,465,556,369,0.7958
20,466,537,417,0
218,467,176,261,0
92,468,556,495,0
16,469,523,463,0
52,470,496,303,0
92,471,556,495,0
20,472,537,417,0
4,473,688,284,0.4019
59,474,406,474,0
596,475,184,386,-0.8625
59,476,406,474,0
34,477,103,243,0
120,478,105,205,0
34,479,99,244,-0.0772
288,480,283,521,-0.508
288,481,283,521,-0.508
269,482,556,369,0.5574
310,483,492,306,-0.8516
310,484,492,306,-0.8516
147,485,455,372,0
147,486,455,372,0
92,487,556,496,0
41,488,110,210,0
465,489,610,317,0
99,490,382,466,0
85,491,580,332,-0.7369
85,492,580,332,-0.7369
12,493,80,434,-0.296
12,494,80,434,-0.296
99,495,382,466,-0.1027
92,496,556,495,0
128,497,283,521,0.5255
128,498,283,521,0.5255
95,499,614,365,0
83,500,647,338,0.2144
58,501,590,276,0
149,502,430,298,0.4215
203,503,496,303,-0.6369
254,504,110,210,-0.5267
2,505,151,417,0
2,506,153,419,-0.3182
4,507,688,284,0
133,508,598,273,0
179,509,395,318,-0.3182
41,510,110,210,0
116,511,556,488,-0.5759
126,512,162,434,0.6249
1,513,569,488,-0.4767
16,514,523,463,0
99,515,382,466,0
85,516,580,332,-0.1761
85,517,580,332,-0.1761
99,518,382,466,0
37,519,688,284,-0.0928
55,520,619,346,0
99,521,382,466,-0.0572
95,522,614,365,0
199,523,548,440,0
60,524,107,363,-0.4939
436,525,500,426,-0.7034
68,526,576,310,0
4,527,688,297,0.7378
5,528,645,316,0
281,529,92,194,0
227,530,581,504,-0.5562
99,531,382,466,0
99,532,382,466,0
52,533,496,303,0
99,534,382,466,0
110,535,471,463,0.2103
432,536,110,210,-0.6249
5,537,654,318,-0.2263
58,538,590,276,-0.2732
5,539,654,318,0.5499
206,540,115,359,0
214,541,477,379,0
4,542,688,297,0.5093
346,543,420,427,0
99,544,382,466,0
12,545,80,434,0
12,546,80,434,0
41,547,106,207,0
436,548,500,426,-0.7034
130,549,637,346,0
177,550,688,284,-0.6808
277,551,386,393,-0.636
202,552,531,352,-0.3724
202,553,531,352,-0.3724
175,554,589,321,-0.836
175,555,589,321,-0.836
4,556,688,284,0
20,557,531,423,0.3612
99,558,382,466,0
293,559,609,337,0
4,560,678,293,0.727
62,561,550,290,0.2571
99,562,382,466,0
61,563,544,378,0
288,564,283,521,-0.69
288,565,283,521,-0.69
99,566,382,466,0
120,567,106,207,-0.2732
254,568,103,210,-0.4767
20,569,537,417,0.6369
35,570,204,371,0.7345
160,571,492,461,-0.8126
273,572,678,293,-0.6351
5,573,653,316,0
86,574,549,294,0
120,575,106,207,-0.2732
60,576,104,361,0
273,577,678,293,-0.7955
83,578,640,330,0
786,579,191,433,0.1007
34,580,101,239,0.25
175,581,587,308,0.4019
5,582,651,312,0
67,583,131,400,0
67,584,131,400,0
5,585,654,318,-0.2942
202,586,518,341,0
98,587,471,400,0
227,588,581,504,-0.7177
41,589,106,207,0
260,590,115,359,-0.3382
91,591,656,243,0.659
218,592,176,261,-0.6597
39,593,580,332,0.5423
39,594,580,332,0.5423
610,595,353,450,0
152,596,283,521,-0.3802
152,597,283,521,-0.3802
7,598,146,418,0
33,599,434,250,0
129,600,550,290,-0.6155
98,601,471,400,0.6696
145,602,625,336,0
99,603,382,466,0
101,604,531,352,0
101,605,531,352,0
67,606,131,400,0
67,607,131,400,0
45,608,406,474,0.3595
41,609,106,207,0
99,610,382,466,0
41,611,106,207,0
55,612,619,341,0
99,613,382,466,0.0772
17,614,496,303,0.5994
12,615,80,434,0
12,616,80,434,0
31,617,584,321,0.9169
174,618,521,354,0
5,619,655,316,0.2732
5,620,659,313,-0.2914
457,621,364,501,-0.4926
15,622,494,361,0.1984
15,623,494,361,0.1984
254,624,106,207,-0.7456
20,625,537,417,-0.5267
277,626,384,396,0
5,627,661,318,0.5423
27,628,223,421,0
5,629,661,318,0.3182
9,630,184,386,0.6705
522,631,101,239,-0.743
5,632,661,318,0
20,633,537,417,0
5,634,661,318,0
56,635,304,335,0
5,636,661,318,0
5,637,661,318,0
274,638,539,371,0
427,639,446,350,-0.0823
5,640,655,316,0.8519
145,641,625,336,-0.2942
153,642,325,419,0.5136
88,643,581,504,0
493,644,434,465,0
277,645,387,396,0
129,646,550,290,-0.2342
254,647,106,207,-0.7456
618,648,128,211,0
37,649,688,284,-0.128
5,650,654,318,0.3612
174,651,521,354,0.296
45,652,406,474,0.4215
41,653,106,207,0.3612
5,654,655,316,0.4404
55,655,620,344,0
20,656,534,417,-0.3182
20,657,534,417,-0.3182
128,658,283,521,0.765
128,659,283,521,0.765
60,660,103,362,0
62,661,550,290,0.3237
164,662,698,266,-0.5859
12,663,80,434,0.6996
12,664,80,434,0.6996
202,665,521,354,-0.504
60,666,107,363,-0.0754
55,667,617,347,0.1149
227,668,581,504,-0.3544
430,669,624,264,-0.5411
33,670,435,253,-0.4336
58,671,590,276,0
227,672,581,504,-0.9011
67,673,131,400,0.6588
67,674,131,400,0.6588
396,675,172,275,0
175,676,589,321,-0.9188
175,677,589,321,-0.9188
5,678,654,318,-0.6705
60,679,103,362,-0.4019
43,680,589,321,0
43,681,589,321,0
656,682,202,290,-0.7964
60,683,107,363,-0.3412
798,684,539,371,-0.5673
114,685,556,496,-0.5719
52,686,496,303,-0.2942
5,687,655,316,0
15,688,494,361,0
15,689,494,361,0
13,690,583,523,0
371,691,159,413,-0.5859
366,692,596,387,-0.4939
39,693,580,332,0
39,694,580,332,0
15,695,494,361,0
15,696,494,361,0
60,697,107,363,-0.5106
88,698,581,504,0
277,699,386,393,0.6988
96,700,146,418,-0.4738
340,701,512,435,0
656,702,202,290,-0.296
7,703,146,418,-0.2732
7,704,146,418,0
96,705,146,418,-0.4199
771,706,512,435,-0.4019
246,707,509,421,0
277,708,388,394,0
230,709,565,466,0
155,710,160,408,0
5,711,654,318,0
5,712,660,308,0
61,713,539,371,0.7906
5,714,655,320,-0.296
96,715,146,418,-0.5859
60,716,107,363,-0.3335
126,717,162,434,0
83,718,643,328,0
96,719,153,419,-0.5994
227,720,581,504,-0.4226
195,721,597,418,0
60,722,107,363,0
42,723,407,386,0
16,724,523,463,-0.296
31,725,589,321,0.6739
31,726,589,321,0.6739
47,727,300,321,0.3802
81,728,373,479,0
81,729,373,479,0
88,730,581,504,0.7946
40,731,496,303,0.5661
168,732,606,415,0.4404
64,733,256,372,0
105,734,395,318,0.4479
113,735,184,384,-0.0314
17,736,492,295,0
5,737,655,316,0.8477
160,738,490,466,-0.5719
41,739,103,210,0.2244
221,740,560,316,0
20,741,537,417,0.4588
32,742,490,466,0.7003
5,743,654,318,0
204,744,550,331,0
227,745,581,504,-0.4215
2,746,150,415,0.5374
43,747,589,321,0
43,748,589,321,0
5,749,660,308,0
50,750,491,303,0
88,751,581,504,0.7707
12,752,80,434,0
12,753,80,434,0
98,754,471,400,0.6006
5,755,655,316,0.7717
327,756,165,229,0
260,757,115,359,-0.658
15,758,494,361,0
15,759,494,361,0
81,760,373,479,-0.1779
81,761,373,479,-0.1779
260,762,115,359,-0.6239
129,763,550,290,-0.3036
260,764,115,359,-0.6239
278,765,96,271,-0.4019
7,766,148,414,0
324,767,624,264,0
62,768,550,290,0.7901
327,769,165,229,0
826,770,236,400,-0.5423
5,771,655,316,0.2655
68,772,565,307,0
68,773,565,307,0
42,774,406,387,0
246,775,509,421,0
61,776,539,371,0.5815
2,777,146,418,0.4939
12,778,80,434,-0.2263
12,779,80,434,-0.2263
15,780,494,361,0.5399
15,781,494,361,0.5399
618,782,125,219,-0.6486
140,783,172,417,0.0772
7,784,148,413,0
5,785,655,320,0
7,786,148,413,0
124,787,586,386,0
2,788,154,420,0
5,789,654,318,0
7,790,148,413,0
42,791,406,387,0.5562
91,792,655,244,0
5,793,654,318,-0.5362
378,794,539,391,-0.3612
378,795,539,391,0.0772
105,796,397,323,0.7212
105,797,397,323,0.7212
60,798,104,364,0.4767
41,799,107,209,0.2263
2,800,146,418,0.3124
2,801,146,418,0.6229
7,802,148,414,0
44,803,628,252,0.6786
101,804,534,341,0
38,805,574,400,-0.12
151,806,108,369,-0.6908
9,807,184,384,0.8151
15,808,494,361,0
15,809,494,361,0
126,810,162,434,0
513,811,626,343,-0.8465
20,812,537,417,0.4215
60,813,103,362,0
513,814,626,343,-0.8465
513,815,626,343,-0.8465
5,816,655,316,-0.5927
72,817,148,413,-0.4995
513,818,626,343,-0.8465
81,819,373,479,0
81,820,373,479,0
513,821,626,343,-0.8465
7,822,148,413,0.0258
7,823,148,413,0
101,824,534,341,-0.5267
5,825,655,316,0.4404
189,826,76,242,0
101,827,534,341,-0.6625
5,828,655,316,0.4404
7,829,148,413,0
5,830,655,316,-0.5362
5,831,655,316,0.3612
266,832,603,322,0
358,833,537,358,0
7,834,146,418,0
217,835,700,303,0
5,836,655,316,-0.4466
7,837,146,418,0
5,838,655,317,0
201,839,162,434,-0.5423
204,840,550,331,0
33,841,436,253,0.3987
351,842,610,387,0
254,843,103,210,-0.6124
161,844,123,397,0
113,845,184,384,0
126,846,162,434,0.3382
351,847,610,387,-0.2235
158,848,402,305,0.5719
211,849,99,186,-0.0572
479,850,610,387,-0.5267
285,851,455,372,-0.6808
285,852,455,372,-0.6808
211,853,99,186,-0.0572
61,854,544,378,0.5983
4,855,682,300,0
254,856,103,210,-0.5574
156,857,610,387,0.6705
381,858,614,365,-0.4019
42,859,406,387,0
294,860,525,400,-0.5859
133,861,590,267,0
274,862,544,378,-0.5267
200,863,469,400,-0.815
75,864,655,286,0.4926
207,865,590,276,-0.7964
351,866,610,387,0
480,867,390,448,0.1531
98,868,469,400,0
258,869,537,295,-0.5106
83,870,641,332,0
13,871,583,515,0.1635
129,872,537,295,0
58,873,590,276,-0.296
5,874,654,318,0
92,875,555,496,0
115,876,496,300,-0.6187
8,877,103,360,0.8614
5,878,654,318,0
20,879,537,417,-0.3506
60,880,103,360,0.3182
23,881,426,482,-0.0516
111,882,222,318,0
199,883,548,440,-0.1456
60,884,103,360,-0.6996
52,885,496,300,0
4,886,683,294,0.2716
48,887,387,433,0
145,888,618,331,0.4404
305,889,614,281,0
4,890,686,296,-0.7096
41,891,106,207,0
114,892,555,495,0
216,893,505,387,-0.6166
5,894,659,318,0.34
172,895,394,427,0.1027
152,896,283,521,0
152,897,283,521,0
23,898,426,482,0
243,899,117,346,0
20,900,537,417,0.1531
20,901,537,417,-0.1531
305,902,614,281,0
181,903,505,387,0
20,904,537,417,0.5754
5,905,652,321,0
20,906,537,417,0
181,907,505,387,0
305,908,614,281,0
295,909,448,466,0
26,910,592,359,0.4404
113,911,184,386,0
113,912,184,386,0
5,913,654,316,0
59,914,406,474,0
113,915,184,386,0
312,916,560,494,-0.8238
113,917,184,386,0
113,918,184,386,0
312,919,560,494,-0.8617
52,920,496,303,0
53,921,592,359,-0.6369
26,922,592,359,0
114,923,560,494,0
114,924,560,494,0
114,925,560,494,-0.3786
31,926,589,321,0.4215
31,927,589,321,0.4215
318,928,376,476,-0.5574
58,929,593,272,0
58,930,593,272,0
2,931,154,417,0
59,932,406,474,0
5,933,655,320,0
53,934,592,359,-0.5696
243,935,116,348,0
43,936,589,321,0
43,937,589,321,0
42,938,407,386,0.6114
4,939,688,284,0.6597
5,940,651,317,0.1102
42,941,407,386,0.3657
255,942,407,386,-0.6124
50,943,492,306,-0.25
50,944,492,306,-0.25
305,945,614,281,0
51,946,523,463,-0.6219
4,947,686,295,0.4404
85,948,580,332,-0.3412
85,949,580,332,-0.3412
67,950,123,397,0.7609
152,951,283,521,0
152,952,283,521,0
200,953,469,400,-0.8188
439,954,419,345,-0.9336
13,955,583,515,0
152,956,283,521,0
152,957,283,521,0
152,958,283,521,0
152,959,283,521,0
12,960,80,434,-0.2411
12,961,80,434,-0.2411
152,962,283,521,0
152,963,283,521,0
152,964,283,521,0
152,965,283,521,0
56,966,301,334,0
50,967,491,300,0
5,968,654,316,0.4404
55,969,616,343,0.3612
258,970,537,295,-0.8271
55,971,619,346,0
507,972,570,285,-0.3724
177,973,688,284,-0.8689
447,974,448,435,0.0485
4,975,688,284,0
5,976,654,316,0.0772
500,977,572,414,-0.2244
20,978,534,419,-0.7506
38,979,575,395,0.2228
243,980,116,348,0
39,981,580,332,0.4939
39,982,580,332,0.4939
125,983,618,343,-0.8866
96,984,154,417,-0.5562
55,985,619,346,-0.0516
203,986,496,303,-0.8679
2,987,146,418,0.4215
40,988,499,304,0.7261
83,989,644,327,0
131,990,578,384,0
95,991,615,369,0.1511
121,992,440,290,0.7418
125,993,625,337,0
83,994,644,327,-0.5905
31,995,589,321,0.4215
31,996,589,321,0.4215
175,997,589,321,-0.4696
175,998,589,321,-0.4696
134,999,583,275,0
13,1000,585,522,0
156,1001,600,390,0
20,1002,537,417,0
51,1003,523,463,-0.4939
114,1004,560,494,0
112,1005,640,330,-0.2789
204,1006,551,328,0
161,1007,131,400,-0.5562
161,1008,131,400,-0.5562
82,1009,564,513,-0.3724
151,1010,108,368,-0.6486
175,1011,589,321,-0.5267
175,1012,589,321,-0.5267
115,1013,497,300,-0.4023
465,1014,610,317,0
5,1015,655,320,0.6822
128,1016,283,521,0.7783
128,1017,283,521,0.7783
74,1018,564,513,0.4215
20,1019,537,417,0
74,1020,564,513,0
39,1021,580,332,0.8176
39,1022,580,332,0.8176
85,1023,580,332,-0.8534
85,1024,580,332,-0.8534
94,1025,537,295,0.4215
236,1026,119,348,0.6114
94,1027,537,295,0.5859
20,1028,534,417,-0.6458
243,1029,116,348,0
4,1030,686,291,0
95,1031,614,365,0
34,1032,99,244,0
95,1033,615,369,0
68,1034,576,310,0
26,1035,592,359,0.5095
521,1036,581,400,-0.6597
117,1037,481,446,0
203,1038,496,303,-0.6289
48,1039,396,430,0.6597
22,1040,639,330,0.6249
17,1041,496,300,0.6828
33,1042,434,250,-0.3612
55,1043,621,344,0.5859
20,1044,534,419,0
114,1045,561,496,0
4,1046,688,304,0.296
126,1047,162,434,0
16,1048,523,463,-0.3612
43,1049,589,321,0
43,1050,589,321,0
375,1051,281,400,0
61,1052,544,378,0.2263
75,1053,661,287,-0.296
172,1054,396,430,-0.1197
5,1055,655,312,0.34
71,1056,523,434,0
52,1057,496,300,-0.1511
71,1058,523,434,-0.3612
106,1059,406,343,0
74,1060,564,513,0
126,1061,162,434,0.3818
15,1062,494,361,0.3612
15,1063,494,361,0.3612
75,1064,661,287,-0.3939
62,1065,553,291,0.4404
243,1066,117,347,0
52,1067,496,300,-0.2695
117,1068,481,446,-0.2714
5,1069,646,325,0
147,1070,455,372,0
147,1071,455,372,0
26,1072,592,359,0
106,1073,406,343,0.6369
3,1074,557,503,0.7506
126,1075,162,434,0
92,1076,557,503,0.0516
166,1077,504,461,-0.6395
129,1078,543,284,0
39,1079,580,332,0.8555
39,1080,580,332,0.8555
533,1081,396,430,-0.9241
91,1082,655,244,0
54,1083,666,310,-0.25
125,1084,619,342,-0.6724
58,1085,590,276,0
42,1086,407,386,0
1,1087,571,485,0
42,1088,407,386,0
13,1089,584,515,-0.0516
116,1090,559,473,0
26,1091,592,359,0
5,1092,656,313,0.4019
346,1093,420,427,0
26,1094,592,359,0
74,1095,564,513,0
5,1096,651,321,0
74,1097,564,513,0
82,1098,558,506,0
201,1099,162,434,-0.5873
181,1100,506,386,0
371,1101,154,417,-0.7096
126,1102,162,434,-0.269
177,1103,688,284,-0.6124
232,1104,468,303,0
177,1105,682,284,-0.8004
5,1106,656,313,0.4019
608,1107,506,386,-0.8893
187,1108,605,400,0.5574
5,1109,654,320,0.6705
87,1110,531,352,0.6792
87,1111,531,352,0.6792
13,1112,583,523,-0.296
130,1113,637,346,0
5,1114,654,318,0
189,1115,76,242,0
93,1116,419,345,-0.5994
318,1117,373,479,-0.4939
318,1118,373,479,-0.4939
586,1119,80,197,0
346,1120,420,427,-0.1779
237,1121,635,308,-0.8481
5,1122,656,311,0.128
5,1123,654,318,-0.5562
5,1124,652,321,0.8016
62,1125,552,291,0.4559
216,1126,506,386,-0.6249
57,1127,426,482,-0.7717
1,1128,563,494,-0.0772
16,1129,523,463,0.4215
5,1130,652,321,0.3939
20,1131,537,417,0
285,1132,455,372,-0.892
285,1133,455,372,-0.892
242,1134,602,396,0
156,1135,603,391,0.4574
20,1136,537,417,0
260,1137,113,351,-0.2592
5,1138,652,321,0.6072
35,1139,199,372,-0.0516
35,1140,199,372,-0.0516
117,1141,481,446,0
5,1142,655,317,0.3182
165,1143,382,466,-0.4939
125,1144,618,341,-0.508
15,1145,494,361,0.8902
15,1146,494,361,0.8902
62,1147,549,294,0.3818
